Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:16,513,8003A6170,513,8003A6170,427462.99,US Dollar,427462.99,US Dollar,Reinvestment,0
2022/09/01 00:07,1,80016FE30,1,80016FE30,20.56,US Dollar,20.56,US Dollar,Reinvestment,0
2022/09/01 00:14,1292,80021D1C0,1292,80021D1C0,61068.72,US Dollar,61068.72,US Dollar,Reinvestment,0
2022/09/01 00:00,1362,80034C6F0,1362,80034C6F0,324859.13,US Dollar,324859.13,US Dollar,Reinvestment,0
2022/09/01 00:09,1,80012FE50,1,80012FE50,3944232.29,US Dollar,3944232.29,US Dollar,Reinvestment,0
2022/09/01 00:16,1,8001FF620,1,8001FF620,8.09,US Dollar,8.09,US Dollar,Reinvestment,0
2022/09/01 00:14,1292,8004191B0,1665,80041D420,25334433.0,US Dollar,25334433.0,US Dollar,Cheque,0
2022/09/01 00:25,12,8001EB550,12,8001EB550,7.87,US Dollar,7.87,US Dollar,Reinvestment,0
2022/09/01 00:12,3555,8003317F0,3555,8003317F0,1495.37,US Dollar,1495.37,US Dollar,Reinvestment,0
2022/09/01 00:03,3399,800261D70,1362,800261150,6937.66,US Dollar,6937.66,US Dollar,ACH,0
2022/09/01 00:06,220,800109DF0,125906,80C2598A0,51.68,US Dollar,51.68,US Dollar,Credit Card,0
2022/09/01 00:10,220,8001949F0,220,8001949F0,274733.9,US Dollar,274733.9,US Dollar,Reinvestment,0
2022/09/01 00:13,220,800147790,220,800147790,1132.34,US Dollar,1132.34,US Dollar,Reinvestment,0
2022/09/01 00:04,1588,80038BA70,1588,80038BA70,12962.12,US Dollar,12962.12,US Dollar,Reinvestment,0
2022/09/01 00:23,1,800263050,4866,805209300,82.72,US Dollar,82.72,US Dollar,Credit Card,0
2022/09/01 00:25,1,80018F640,1,80018F640,6.59,US Dollar,6.59,US Dollar,Reinvestment,0
2022/09/01 00:04,10,80019A730,10,80019A730,41358.12,US Dollar,41358.12,US Dollar,Reinvestment,0
2022/09/01 00:13,1601,800409060,1601,800409060,22.91,US Dollar,22.91,US Dollar,Reinvestment,0
2022/09/01 00:27,1292,80030B610,1292,80030B610,44686.06,US Dollar,44686.06,US Dollar,Reinvestment,0
2022/09/01 15:32,2843,8043B07C0,241869,80F390FC0,7999.49,Swiss Franc,7999.49,Swiss Franc,ACH,1
2022/09/01 00:07,1,800413CD0,1,800413CD0,5.04,US Dollar,5.04,US Dollar,Reinvestment,0
2022/09/03 10:20,24856,8090E8EB0,71,804ABCE90,637140.6,Rupee,637140.6,Rupee,ACH,1
2022/09/01 00:27,1362,8001EDB30,113744,808C99840,12.58,US Dollar,12.58,US Dollar,Credit Card,0
2022/09/01 00:06,1420,80026D530,1420,80026D530,13.78,US Dollar,13.78,US Dollar,Reinvestment,0
2022/09/01 00:26,1420,8003223B0,1420,8003A9EB0,10532.99,US Dollar,10532.99,US Dollar,Credit Card,0
2022/09/01 00:04,10,800113F90,10,8001294B0,72229.49,US Dollar,72229.49,US Dollar,Cheque,0
2022/09/01 00:16,1,8012275D0,1,8012275D0,4.62,US Dollar,4.62,US Dollar,Reinvestment,0
2022/09/01 00:22,12,800054B70,12,800054B70,10.44,US Dollar,10.44,US Dollar,Reinvestment,0
2022/09/01 00:21,1292,8002555E0,1292,8002555E0,29399.31,US Dollar,29399.31,US Dollar,Reinvestment,0
2022/09/01 00:19,10,800342610,10,800342610,58.04,US Dollar,58.04,US Dollar,Reinvestment,0
2022/09/01 00:10,1292,8004285A0,1292,8004285A0,20.57,US Dollar,20.57,US Dollar,Reinvestment,0
2022/09/01 00:21,1,8001409E0,10,80014D160,24511.74,US Dollar,24511.74,US Dollar,Cheque,0
2022/09/01 00:11,12,8001E0160,1420,8003BA850,21829.64,US Dollar,21829.64,US Dollar,Credit Card,0
2022/09/01 00:23,1,800428290,1,800428290,30033.06,US Dollar,30033.06,US Dollar,Reinvestment,0
2022/09/01 00:08,1588,800425D10,1588,800425D10,17.96,US Dollar,17.96,US Dollar,Reinvestment,0
2022/09/01 00:07,3314,800187490,3314,800187490,3701.58,US Dollar,3701.58,US Dollar,Reinvestment,0
2022/09/01 00:09,1,80014FAA0,1,80014FAA0,5231.67,US Dollar,5231.67,US Dollar,Reinvestment,0
2022/09/01 00:29,1362,80034DF70,1292,800393D40,85342.0,US Dollar,85342.0,US Dollar,Cheque,0
2022/09/01 00:11,1,800057D40,1,800057D40,5.5,US Dollar,5.5,US Dollar,Reinvestment,0
2022/09/01 00:13,701,80041B400,701,80041B400,5779.22,US Dollar,5779.22,US Dollar,Reinvestment,0
2022/09/01 00:28,3206,80034AF20,3206,80034AF20,21493.8,US Dollar,21493.8,US Dollar,Reinvestment,0
2022/09/01 00:25,10,80019DDB0,10,80019DDB0,216758.5,US Dollar,216758.5,US Dollar,Reinvestment,0
2022/09/01 00:22,10,8003470E0,10,8003470E0,5.77,US Dollar,5.77,US Dollar,Reinvestment,0
2022/09/01 00:01,3486,80032AEE0,3486,80032AEE0,1704.19,US Dollar,1704.19,US Dollar,Reinvestment,0
2022/09/02 07:21,21749,8014BDC90,214050,80537F610,317448.19,Rupee,317448.19,Rupee,ACH,1
2022/09/01 00:02,3246,800110820,3246,800110820,17871.79,US Dollar,17871.79,US Dollar,Reinvestment,0
2022/09/01 00:00,3633,8003D8690,3633,8003D8690,9799.03,US Dollar,9799.03,US Dollar,Reinvestment,0
2022/09/01 16:51,2591,80A1C7710,24850,80A09CF50,3724.19,Euro,3724.19,Euro,ACH,1
2022/09/01 00:01,1,8012275D0,1047,800416A40,2782.0,US Dollar,2782.0,US Dollar,ACH,0
2022/09/01 00:22,1362,80030A870,11,80064C9B0,52.11,Euro,52.11,Euro,Credit Card,0
2022/09/01 00:11,10,8002670F0,1665,8003B23D0,8266.64,US Dollar,8266.64,US Dollar,Cheque,0
2022/09/01 00:13,1420,80038DF80,1588,8006E9720,39.26,US Dollar,39.26,US Dollar,Credit Card,0
2022/09/01 00:16,1467,8003B6170,1467,8003B6170,446174.78,US Dollar,446174.78,US Dollar,Reinvestment,0
2022/09/01 00:28,1,80018A9F0,1,80018A9F0,9505.79,US Dollar,9505.79,US Dollar,Reinvestment,0
2022/09/01 00:11,10,800059840,1,800115570,199.59,US Dollar,199.59,US Dollar,Cheque,0
2022/09/01 00:59,70,1004286A8,112354,8072445F0,20.24,Euro,20.24,Euro,Credit Card,1
2022/09/01 00:20,12,8003DB840,12,8003DB840,4407.61,US Dollar,4407.61,US Dollar,Reinvestment,0
2022/09/01 00:11,1467,8003F3880,1467,8003F3880,1355.68,US Dollar,1355.68,US Dollar,Reinvestment,0
2022/09/01 00:06,10,80014BB10,10,80014BB10,2352.0,US Dollar,2352.0,US Dollar,Reinvestment,0
2022/09/01 00:23,12,80018EE40,10,800194520,10238.85,US Dollar,10238.85,US Dollar,Cheque,0
2022/09/01 07:15,1588,801ABC430,241869,80F390FC0,10475.35,Swiss Franc,10475.35,Swiss Franc,ACH,1
2022/09/01 00:25,1467,8004150B0,1467,8004150B0,13.92,US Dollar,13.92,US Dollar,Reinvestment,0
2022/09/01 00:22,10,80038C610,10,80038C610,739720.79,US Dollar,739720.79,US Dollar,Reinvestment,0
2022/09/01 00:27,3210,8001E3560,3210,8001E3560,197.72,US Dollar,197.72,US Dollar,Reinvestment,0
2022/09/01 00:24,10,800416050,10,800416050,20.84,US Dollar,20.84,US Dollar,Reinvestment,0
2022/09/01 00:22,10,80018E990,10,8002C7A50,9392.32,US Dollar,9392.32,US Dollar,Credit Card,0
2022/09/01 00:28,220,800332220,220,800332220,23.91,US Dollar,23.91,US Dollar,Reinvestment,0
2022/09/01 00:05,10,80024C8C0,10,80024C8C0,11.95,US Dollar,11.95,US Dollar,Reinvestment,0
2022/09/02 08:44,240229,80F025640,217,80FD27570,26443.7,Shekel,26443.7,Shekel,ACH,1
2022/09/01 00:08,12,80028D320,1,80028D3C0,86065798.0,US Dollar,86065798.0,US Dollar,ACH,0
2022/09/01 00:09,70,100428660,220,8003B9190,6845.56,US Dollar,6845.56,US Dollar,Cheque,0
2022/09/01 00:29,1420,800301DD0,1420,800301DD0,3662.19,US Dollar,3662.19,US Dollar,Reinvestment,0
2022/09/01 00:29,70,100428660,1362,8002589A0,26136.82,US Dollar,26136.82,US Dollar,Credit Card,0
2022/09/01 00:28,1362,80028AAE0,1362,80028AAE0,10.24,US Dollar,10.24,US Dollar,Reinvestment,0
2022/09/01 00:21,10,800111330,10,800111330,7.49,US Dollar,7.49,US Dollar,Reinvestment,0
2022/09/01 00:07,1665,8003A7970,1665,8003A7970,12.15,US Dollar,12.15,US Dollar,Reinvestment,0
2022/09/01 00:15,1,80005C0A1,1588,8003AC471,0.016891,Bitcoin,0.016891,Bitcoin,Bitcoin,0
2022/09/01 00:15,1,8003F8CA0,1,8003F8CA0,14.23,US Dollar,14.23,US Dollar,Reinvestment,0
2022/09/01 00:15,12,80022B750,513,8003AD240,1058.69,US Dollar,1058.69,US Dollar,Cash,0
2022/09/01 00:49,143508,8127331A0,250508,8127332E0,4913.3,US Dollar,4913.3,US Dollar,ACH,1
2022/09/01 00:19,1292,8003CDEC0,1292,8003CDEC0,807899.48,US Dollar,807899.48,US Dollar,Reinvestment,0
2022/09/01 00:27,3051,80152BF60,3051,80152BF60,11.77,US Dollar,11.77,US Dollar,Reinvestment,0
2022/09/01 00:08,220,800111750,220,800111750,1372.15,US Dollar,1372.15,US Dollar,Reinvestment,0
2022/09/01 00:12,1420,80025CD30,1420,80025CD30,14956.62,US Dollar,14956.62,US Dollar,Reinvestment,0
2022/09/01 00:15,10,800187110,27637,80EC70230,110.71,US Dollar,110.71,US Dollar,Credit Card,0
2022/09/01 00:21,1601,800417F20,1601,800417F20,18.7,US Dollar,18.7,US Dollar,Reinvestment,0
2022/09/01 00:13,220,800172FC0,220,800172FC0,404156.88,US Dollar,404156.88,US Dollar,Reinvestment,0
2022/09/01 00:08,1467,8003B9CE0,1467,8003B9CE0,425.15,US Dollar,425.15,US Dollar,Reinvestment,0
2022/09/01 00:23,1362,8001DC410,1362,8001DC410,16.39,US Dollar,16.39,US Dollar,Reinvestment,0
2022/09/01 00:13,10,8001523C0,10,8001523C0,68408.35,US Dollar,68408.35,US Dollar,Reinvestment,0
2022/09/01 00:06,12,80018EE40,10,800194520,14531.35,US Dollar,14531.35,US Dollar,Credit Card,0
2022/09/01 00:00,12,800106D00,1588,800325CC0,24549899.66,US Dollar,24549899.66,US Dollar,Cash,0
2022/09/01 00:14,1292,800162950,1292,800162950,196200.95,US Dollar,196200.95,US Dollar,Reinvestment,0
2022/09/01 00:06,10,800126770,10,800126770,187.64,US Dollar,187.64,US Dollar,Reinvestment,0
2022/09/01 00:28,12,8001F60D0,1588,8003E2690,109759.59,US Dollar,109759.59,US Dollar,Wire,0
2022/09/01 00:05,1,800131650,1,800131650,349944.06,US Dollar,349944.06,US Dollar,Reinvestment,0
2022/09/01 00:19,21258,801885EB0,21258,801885EB0,278.34,US Dollar,278.34,US Dollar,Reinvestment,0
2022/09/01 00:27,10,8002BA510,10,8002BA510,17614.7,US Dollar,17614.7,US Dollar,Reinvestment,0
2022/09/01 00:11,10,8001E8240,1601,8003EB980,25837.39,US Dollar,25837.39,US Dollar,Credit Card,0
2022/09/01 00:13,3641,80038CE40,3641,80038CE40,2886.38,US Dollar,2886.38,US Dollar,Reinvestment,0
2022/09/01 00:08,1,800111C30,1,800111C30,10.95,US Dollar,10.95,US Dollar,Reinvestment,0
2022/09/01 00:28,1,80040DE00,1,80040DE00,1024966.25,US Dollar,1024966.25,US Dollar,Reinvestment,0
2022/09/01 00:04,3370,80020AAF0,10,80020A6E0,542.33,US Dollar,542.33,US Dollar,ACH,0
2022/09/01 00:04,12,800172410,12,800172410,108030.48,US Dollar,108030.48,US Dollar,Reinvestment,0
2022/09/01 00:14,10,8001CF7B0,1601,800347980,14663.44,US Dollar,14663.44,US Dollar,Cheque,0
2022/09/01 00:22,1,800128AC0,1,800128AC0,22.9,US Dollar,22.9,US Dollar,Reinvestment,0
2022/09/01 00:24,3209,80041DD50,3209,80041DD50,4934.78,US Dollar,4934.78,US Dollar,Reinvestment,0
2022/09/01 00:04,10,800388AB0,10,800388AB0,3.01,US Dollar,3.01,US Dollar,Reinvestment,0
2022/09/01 00:23,220,800259710,220,800259710,16.51,US Dollar,16.51,US Dollar,Reinvestment,0
2022/09/01 00:23,220,8016BC820,220,8016BC820,489.99,US Dollar,489.99,US Dollar,Reinvestment,0
2022/09/01 00:25,3264,800147C80,3264,800147C80,3818.77,US Dollar,3818.77,US Dollar,Reinvestment,0
2022/09/01 00:11,12,800229520,1,80038BEA0,16717.25,US Dollar,16717.25,US Dollar,Credit Card,0
2022/09/01 00:24,1588,8003B64F0,1588,8003B64F0,185296.36,US Dollar,185296.36,US Dollar,Reinvestment,0
2022/09/01 00:02,1665,8005E18F0,1665,8005E18F0,9.89,US Dollar,9.89,US Dollar,Reinvestment,0
2022/09/01 00:04,1,80018BE30,1,80018BE30,15.9,US Dollar,15.9,US Dollar,Reinvestment,0
2022/09/01 00:25,3718,8003E4720,3718,8003E4720,4375.94,US Dollar,4375.94,US Dollar,Reinvestment,0
2022/09/01 00:24,1292,8003E6C90,1292,8003E6C90,24.95,US Dollar,24.95,US Dollar,Reinvestment,0
2022/09/01 00:04,1467,80033C660,1467,80033C660,12.83,US Dollar,12.83,US Dollar,Reinvestment,0
2022/09/01 00:11,220,8002CDF40,218472,811109D10,43.49,US Dollar,43.49,US Dollar,Credit Card,0
2022/09/01 00:16,1,800149350,1,800149350,11074.99,US Dollar,11074.99,US Dollar,Reinvestment,0
2022/09/01 00:22,220,80011D000,220,80011D000,4.76,US Dollar,4.76,US Dollar,Reinvestment,0
2022/09/01 00:03,1,8001C6920,10,8001E8240,3814.25,US Dollar,3814.25,US Dollar,Cheque,0
2022/09/01 00:10,908,8018867C0,222363,80D454CA0,2.22,US Dollar,2.22,US Dollar,Credit Card,0
2022/09/01 00:05,1,80019F050,1,80019F050,10596.38,US Dollar,10596.38,US Dollar,Reinvestment,0
2022/09/01 00:21,3278,800141010,3278,800141010,1440.76,US Dollar,1440.76,US Dollar,Reinvestment,0
2022/09/01 00:01,1,800325FD0,1674,8003DA460,27794.58,US Dollar,27794.58,US Dollar,ACH,0
2022/09/01 00:25,12,8001193D0,12,8001193D0,215823.43,US Dollar,215823.43,US Dollar,Reinvestment,0
2022/09/01 00:15,1,8002EC7F0,1,8002EC7F0,4.01,US Dollar,4.01,US Dollar,Reinvestment,0
2022/09/01 00:06,10,80005D160,10,80005D160,894762.11,US Dollar,894762.11,US Dollar,Reinvestment,0
2022/09/01 00:03,513,8003A6170,513,8003A6170,5.76,US Dollar,5.76,US Dollar,Reinvestment,0
2022/09/01 00:11,1688,8003F3C80,1688,8003F3C80,18.97,US Dollar,18.97,US Dollar,Reinvestment,0
2022/09/02 07:37,115700,80B3E96E0,14099,801F8CCB0,17684.19,US Dollar,17684.19,US Dollar,ACH,1
2022/09/01 00:09,1588,8003E2690,1588,8003E2690,7.43,US Dollar,7.43,US Dollar,Reinvestment,0
2022/09/01 00:10,1665,8003B23D0,1665,8003B23D0,808210.28,US Dollar,808210.28,US Dollar,Reinvestment,0
2022/09/01 00:24,1588,8003AC470,1588,8003AC470,598294.55,US Dollar,598294.55,US Dollar,Reinvestment,0
2022/09/01 00:14,10,800147830,10,800147830,43539.08,US Dollar,43539.08,US Dollar,Reinvestment,0
2022/09/01 00:17,10,8001E8240,1601,8003EB980,5554.09,US Dollar,5554.09,US Dollar,Wire,0
2022/09/01 00:01,1665,800413D70,130342,811CE0260,6.42,US Dollar,6.42,US Dollar,Credit Card,0
2022/09/01 00:07,513,800391A30,513,800391A30,143072.05,US Dollar,143072.05,US Dollar,Reinvestment,0
2022/09/01 00:05,1467,800348940,1467,800348940,41064.45,US Dollar,41064.45,US Dollar,Reinvestment,0
2022/09/01 00:06,3296,8001E7680,3296,8001E7680,1986.1,US Dollar,1986.1,US Dollar,Reinvestment,0
2022/09/01 00:19,1,800149630,1,800149630,3.52,US Dollar,3.52,US Dollar,Reinvestment,0
2022/09/01 00:15,1665,8003C8000,1665,8003C8000,9918.01,US Dollar,9918.01,US Dollar,Reinvestment,0
2022/09/01 00:06,3399,800328710,3399,800328710,191.95,US Dollar,191.95,US Dollar,Reinvestment,0
2022/09/01 00:03,1362,8001DCDF0,1362,8001DCDF0,1096868.38,US Dollar,1096868.38,US Dollar,Reinvestment,0
2022/09/01 00:14,10,80010DA60,10,80010DA60,23.2,US Dollar,23.2,US Dollar,Reinvestment,0
2022/09/01 00:20,1420,80038B700,1420,80038B700,24.99,US Dollar,24.99,US Dollar,Reinvestment,0
2022/09/01 00:12,12,8001894E0,12,8001894E0,68.62,US Dollar,68.62,US Dollar,Reinvestment,0
2022/09/01 00:08,1601,8003A1D30,1601,8003A1D30,24015.69,US Dollar,24015.69,US Dollar,Reinvestment,0
2022/09/01 00:27,1665,8003F0180,1665,8003F0180,13.67,US Dollar,13.67,US Dollar,Reinvestment,0
2022/09/01 00:04,220,8003C0EC0,36208,812FA5A40,8.22,US Dollar,8.22,US Dollar,Credit Card,0
2022/09/01 00:19,10,800102DD0,1,8001580D0,28183.98,US Dollar,28183.98,US Dollar,Cheque,0
2022/09/01 00:20,12,800137450,12,8001CF680,14271.35,US Dollar,14271.35,US Dollar,Credit Card,0
2022/09/01 00:15,10,80016D280,10,80016D280,104408.8,US Dollar,104408.8,US Dollar,Reinvestment,0
2022/09/01 00:20,1,80005E740,1362,800256180,83065.84,US Dollar,83065.84,US Dollar,Cheque,0
2022/09/01 00:05,12,800308AB0,12,800308AB0,9.09,US Dollar,9.09,US Dollar,Reinvestment,0
2022/09/01 00:08,3247,8003E4230,3247,8003E4230,10132.08,US Dollar,10132.08,US Dollar,Reinvestment,0
2022/09/01 00:03,1,8000F7850,1,8000F7850,8.55,US Dollar,8.55,US Dollar,Reinvestment,0
2022/09/01 00:11,10,80016DA30,10,80016DA30,20.93,US Dollar,20.93,US Dollar,Reinvestment,0
2022/09/01 00:12,1,80005E740,1362,800256180,24486.26,US Dollar,24486.26,US Dollar,ACH,0
2022/09/01 00:19,10,80005D980,10,80005D980,93309.02,US Dollar,93309.02,US Dollar,Reinvestment,0
2022/09/01 00:11,1,8000EDBB0,1,8001F2F50,6810.65,US Dollar,6810.65,US Dollar,Credit Card,0
2022/09/01 00:23,10,8001A5F50,1,8001A6A40,27632395.0,US Dollar,27632395.0,US Dollar,Cheque,0
2022/09/01 00:00,1,8001495E0,1,8001495E0,19227.79,US Dollar,19227.79,US Dollar,Reinvestment,0
2022/09/01 00:01,1,80028B010,1,80028B010,9.44,US Dollar,9.44,US Dollar,Reinvestment,0
2022/09/01 00:06,1467,800426300,1467,800426300,52873.03,US Dollar,52873.03,US Dollar,Reinvestment,0
2022/09/01 00:27,1,800128AC0,10,80012AB70,1117.4,US Dollar,1117.4,US Dollar,Wire,0
2022/09/01 00:02,10,800268660,10,800268660,13187.85,US Dollar,13187.85,US Dollar,Reinvestment,0
2022/09/01 00:27,1292,800305DA0,1292,800305DA0,13.97,US Dollar,13.97,US Dollar,Reinvestment,0
2022/09/01 00:20,1,800196730,1,800196730,6.84,US Dollar,6.84,US Dollar,Reinvestment,0
2022/09/01 00:11,1,8001CFD80,1,8001CFD80,16122.37,US Dollar,16122.37,US Dollar,Reinvestment,0
2022/09/01 00:08,10,8001523C0,10,8003EDD40,8274.51,US Dollar,8274.51,US Dollar,Cash,0
2022/09/01 00:20,1362,80024FAA0,1362,80024FAA0,640553.45,US Dollar,640553.45,US Dollar,Reinvestment,0
2022/09/01 08:40,214,80B7347A0,410,802D878C0,6702.62,Euro,6702.62,Euro,ACH,1
2022/09/01 00:24,220,800389D70,220,800389D70,19.17,US Dollar,19.17,US Dollar,Reinvestment,0
2022/09/01 00:27,1,8000F6B10,1,8000F6B10,1033.32,US Dollar,1033.32,US Dollar,Reinvestment,0
2022/09/01 00:57,133686,80C734F80,133471,80C7351B0,37389.78,Mexican Peso,37389.78,Mexican Peso,ACH,1
2022/09/01 00:11,1362,8019FB070,1362,8019FB070,3.89,US Dollar,3.89,US Dollar,Reinvestment,0
2022/09/01 00:06,1420,8003F1520,10,8003F1570,160872240.0,US Dollar,160872240.0,US Dollar,Cheque,0
2022/09/01 00:07,10,80019CAD0,10,80019CAD0,19485.93,US Dollar,19485.93,US Dollar,Reinvestment,0
2022/09/01 00:26,10,80011BC60,10,80011BC60,257163.87,US Dollar,257163.87,US Dollar,Reinvestment,0
2022/09/01 00:20,1,80033E1F0,1,80033E1F0,1751.02,US Dollar,1751.02,US Dollar,Reinvestment,0
2022/09/01 00:21,1,80018BE30,1,80018BE30,1980.19,US Dollar,1980.19,US Dollar,Reinvestment,0
2022/09/01 00:08,513,80034B400,513,80034B400,24.62,US Dollar,24.62,US Dollar,Reinvestment,0
2022/09/01 00:23,1601,8003E4AD0,1601,8003E4AD0,19.28,US Dollar,19.28,US Dollar,Reinvestment,0
2022/09/01 00:26,1292,8003307C0,1292,8003307C0,10.01,US Dollar,10.01,US Dollar,Reinvestment,0
2022/09/01 00:06,10,8002B9030,10,8002B9030,5.39,US Dollar,5.39,US Dollar,Reinvestment,0
2022/09/01 00:25,1362,800262A10,1362,800262A10,9.8,US Dollar,9.8,US Dollar,Reinvestment,0
2022/09/01 00:03,1,800335550,1,800335550,5358.9,US Dollar,5358.9,US Dollar,Reinvestment,0
2022/09/01 00:18,3241,80014B200,220,80014BCF0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:14,1601,8003AB120,1601,8003AB120,267275.56,US Dollar,267275.56,US Dollar,Reinvestment,0
2022/09/01 00:20,10,800324A00,10,800324A00,5.0,US Dollar,5.0,US Dollar,Reinvestment,0
2022/09/01 00:20,3290,80018A9A0,3290,80018A9A0,31988.33,US Dollar,31988.33,US Dollar,Reinvestment,0
2022/09/01 00:16,12,800268C40,1588,800425D10,4973.89,US Dollar,4973.89,US Dollar,Cheque,0
2022/09/01 00:21,701,80040CA80,701,80040CA80,18559.11,US Dollar,18559.11,US Dollar,Reinvestment,0
2022/09/01 00:05,220,8002BA6F0,220,8002BA6F0,24.72,US Dollar,24.72,US Dollar,Reinvestment,0
2022/09/01 00:12,12,80025BBB0,12,80025BBB0,433824.59,US Dollar,433824.59,US Dollar,Reinvestment,0
2022/09/01 00:28,1,80005C050,220,80013E150,3256.52,US Dollar,3256.52,US Dollar,Credit Card,0
2022/09/01 00:17,1,8003917A0,1,8003917A0,6.72,US Dollar,6.72,US Dollar,Reinvestment,0
2022/09/01 00:18,12,800150F20,12,800150F20,374631.74,US Dollar,374631.74,US Dollar,Reinvestment,0
2022/09/01 00:24,11904,801885E60,11904,801885E60,3.2,US Dollar,3.2,US Dollar,Reinvestment,0
2022/09/01 00:16,1588,800337490,1588,800337490,283962.76,US Dollar,283962.76,US Dollar,Reinvestment,0
2022/09/01 00:18,1,800189670,1,800189670,46445.36,US Dollar,46445.36,US Dollar,Reinvestment,0
2022/09/01 00:17,1467,800328620,1467,800328620,21.4,US Dollar,21.4,US Dollar,Reinvestment,0
2022/09/01 00:15,10,800191D70,10,800191D70,27926.59,US Dollar,27926.59,US Dollar,Reinvestment,0
2022/09/01 00:16,70,100428660,12,80025BBB0,337718.52,US Dollar,337718.52,US Dollar,Cheque,0
2022/09/01 00:09,1588,80038BA70,1588,80038BA70,19.73,US Dollar,19.73,US Dollar,Reinvestment,0
2022/09/01 00:28,12,8001C64C0,12,8001C64C0,812645.66,US Dollar,812645.66,US Dollar,Reinvestment,0
2022/09/01 00:20,10,80030B8F0,10,80030B8F0,187318.96,US Dollar,187318.96,US Dollar,Reinvestment,0
2022/09/01 00:28,11296,800AC8E80,11296,800AC8E80,7.64,US Dollar,7.64,US Dollar,Reinvestment,0
2022/09/01 00:15,220,800341D30,220,800341D30,8.67,US Dollar,8.67,US Dollar,Reinvestment,0
2022/09/01 00:01,70,100428660,15980,80B39E7B0,792.92,US Dollar,792.92,US Dollar,Credit Card,1
2022/09/01 00:13,10,8002FE410,10,8002FE410,6.8,US Dollar,6.8,US Dollar,Reinvestment,0
2022/09/01 00:29,1420,8003E3C00,1420,800404E00,3542.6,US Dollar,3542.6,US Dollar,Credit Card,0
2022/09/01 00:08,1,8003BAD20,1,8003BAD20,12.74,US Dollar,12.74,US Dollar,Reinvestment,0
2022/09/01 00:27,10,80010B900,10,80011DA80,2091.36,US Dollar,2091.36,US Dollar,Credit Card,0
2022/09/01 00:27,1,8003EC980,1,8003EC980,2641.04,US Dollar,2641.04,US Dollar,Reinvestment,0
2022/09/01 00:13,10,80005CB50,1362,8003A2200,12335.22,US Dollar,12335.22,US Dollar,Cash,0
2022/09/01 00:03,10,8001490D0,10,8001490D0,5348.81,US Dollar,5348.81,US Dollar,Reinvestment,0
2022/09/01 00:01,1,8000F8620,1,8000F8620,1383.6,US Dollar,1383.6,US Dollar,Reinvestment,0
2022/09/01 00:22,220,800135370,220,800135370,3.65,US Dollar,3.65,US Dollar,Reinvestment,0
2022/09/01 00:09,10,8001CE580,10,8001CE580,1639490.07,US Dollar,1639490.07,US Dollar,Reinvestment,0
2022/09/01 00:29,1467,800264DC0,1467,800264DC0,109145.06,US Dollar,109145.06,US Dollar,Reinvestment,0
2022/09/01 00:11,10,8001523C0,10,8001523C0,3.64,US Dollar,3.64,US Dollar,Reinvestment,0
2022/09/01 00:13,10,800102DD0,28255,809AEB890,46.87,US Dollar,46.87,US Dollar,Credit Card,0
2022/09/01 00:29,11904,801885E60,11904,801885E60,64631.85,US Dollar,64631.85,US Dollar,Reinvestment,0
2022/09/01 00:18,12,80024EBB0,12,80024EBB0,366496.76,US Dollar,366496.76,US Dollar,Reinvestment,0
2022/09/01 00:17,1,8000EBF70,1,8000EBF70,30022.76,US Dollar,30022.76,US Dollar,Reinvestment,0
2022/09/01 00:17,12,80022B750,12,80022B750,18.59,US Dollar,18.59,US Dollar,Reinvestment,0
2022/09/01 00:13,1,8001547E0,1,8001547E0,11720047.52,US Dollar,11720047.52,US Dollar,Reinvestment,0
2022/09/01 00:17,1292,800190540,1292,800190540,14486.31,US Dollar,14486.31,US Dollar,Reinvestment,0
2022/09/01 00:25,1,8001F2F50,1,8001F2F50,1474642.1,US Dollar,1474642.1,US Dollar,Reinvestment,0
2022/09/01 00:14,1,80030A730,1362,80030A870,35291772.0,US Dollar,35291772.0,US Dollar,Cheque,0
2022/09/01 00:29,3679,8003C8360,3679,8003C8360,2755.11,US Dollar,2755.11,US Dollar,Reinvestment,0
2022/09/01 00:15,220,80014A8C0,220,80014A8C0,6145.15,US Dollar,6145.15,US Dollar,Reinvestment,0
2022/09/01 00:13,70,100428660,12,8001A8EB0,287486.82,US Dollar,287486.82,US Dollar,Cash,0
2022/09/01 00:27,12,8001473E0,12,8001473E0,20.31,US Dollar,20.31,US Dollar,Reinvestment,0
2022/09/01 00:08,10,800105D30,10,800105D30,1021418.64,US Dollar,1021418.64,US Dollar,Reinvestment,0
2022/09/01 00:08,1467,80034E470,1467,80034E470,104178.41,US Dollar,104178.41,US Dollar,Reinvestment,0
2022/09/01 00:08,3472,8003F3420,3472,8003F3420,863.21,US Dollar,863.21,US Dollar,Reinvestment,0
